wall_time_ns,monotonic_time_ns,interface,rx_bytes,rx_packets,rx_errors,rx_dropped,rx_missed_errors,tx_bytes,tx_packets,tx_errors,tx_dropped,collisions
1786699988228412153,4845154567717,enp3s0,103523182497,79413356,0,1,0,103680592,640475,0,0,0
1786699989229381839,4846155537365,enp3s0,103523182497,79413356,0,1,0,103682266,640487,0,0,0
1786699990230441286,4847156597194,enp3s0,103523182497,79413356,0,1,0,103684014,640500,0,0,0
1786699991231417342,4848157573063,enp3s0,103523182497,79413356,0,1,0,103685628,640511,0,0,0
1786699992232379558,4849158535105,enp3s0,103523182497,79413356,0,1,0,103687854,640524,0,0,0
1786699993233248009,4850159404920,enp3s0,103523182497,79413356,0,1,0,103689468,640535,0,0,0
1786699994234064827,4851160220277,enp3s0,103523182497,79413356,0,1,0,103692314,640550,0,0,0
1786699995234902572,4852161059052,enp3s0,103523182599,79413357,0,1,0,103694002,640562,0,0,0
1786699996235679771,4853161835229,enp3s0,103523182599,79413357,0,1,0,103696288,640576,0,0,0
1786699997236474181,4854162629703,enp3s0,103523182599,79413357,0,1,0,103697962,640588,0,0,0
1786699998237299235,4855163454442,enp3s0,103523182599,79413357,0,1,0,103699636,640600,0,0,0
1786699999238069683,4856164224874,enp3s0,103523182599,79413357,0,1,0,103701250,640611,0,0,0
1786700000238870190,4857165025765,enp3s0,103523182599,79413357,0,1,0,103703476,640624,0,0,0
1786700001239726783,4858165883588,enp3s0,103523182599,79413357,0,1,0,103705016,640634,0,0,0
1786700002240550429,4859166705845,enp3s0,103523182701,79413358,0,1,0,103708179,640653,0,0,0
1786700003241344772,4860167499811,enp3s0,103523182701,79413358,0,1,0,103709719,640663,0,0,0
1786700004242122293,4861168277535,enp3s0,103523182761,79413359,0,1,0,103711991,640677,0,0,0
1786700005242872327,4862169028137,enp3s0,103523182761,79413359,0,1,0,103713591,640688,0,0,0
1786700006243692024,4863169847258,enp3s0,103523182965,79413361,0,1,0,103715413,640702,0,0,0
1786700007244484683,4864170640217,enp3s0,103523182965,79413361,0,1,0,103717027,640713,0,0,0
1786700008245278521,4865171433718,enp3s0,103523182965,79413361,0,1,0,103719253,640726,0,0,0
1786700009246085865,4866172241460,enp3s0,103523182965,79413361,0,1,0,103720793,640736,0,0,0
1786700010246864451,4867173019626,enp3s0,103523182965,79413361,0,1,0,103723565,640750,0,0,0
1786700011247650807,4868173806109,enp3s0,103523182965,79413361,0,1,0,103725105,640760,0,0,0
1786700012248478944,4869174634460,enp3s0,103523182965,79413361,0,1,0,103727317,640773,0,0,0
1786700013249326650,4870175482638,enp3s0,103523182965,79413361,0,1,0,103728917,640784,0,0,0
1786700014250301024,4871176456382,enp3s0,103523183025,79413362,0,2,0,103730517,640795,0,0,0
1786700015251218227,4872177373736,enp3s0,103523183025,79413362,0,2,0,103732057,640805,0,0,0
1786700016252036802,4873178192161,enp3s0,103523183025,79413362,0,2,0,103734209,640817,0,0,0
1786700017252893758,4874179050215,enp3s0,103523183025,79413362,0,2,0,103735749,640827,0,0,0
1786700018253682537,4875179837824,enp3s0,103523183025,79413362,0,2,0,103738367,640840,0,0,0
1786700019254525242,4876180680220,enp3s0,103523183025,79413362,0,2,0,103739907,640850,0,0,0
1786700020255335891,4877181491247,enp3s0,103523183229,79413364,0,2,0,103742428,640867,0,0,0
1786700021256186015,4878182341553,enp3s0,103523183229,79413364,0,2,0,103744102,640879,0,0,0
1786700022257031755,4879183187314,enp3s0,103523183229,79413364,0,2,0,103745776,640891,0,0,0
1786700023257864540,4880184019747,enp3s0,103523183229,79413364,0,2,0,103747390,640902,0,0,0
1786700024258636467,4881184791862,enp3s0,103523183229,79413364,0,2,0,103749616,640915,0,0,0
1786700025259471200,4882185626283,enp3s0,103523183229,79413364,0,2,0,103751230,640926,0,0,0
1786700026260316944,4883186472262,enp3s0,103523183229,79413364,0,2,0,103754002,640940,0,0,0
1786700027261127983,4884187283732,enp3s0,103523183331,79413365,0,2,0,103755690,640952,0,0,0
1786700028262023578,4885188179599,enp3s0,103523183331,79413365,0,2,0,103757976,640966,0,0,0
1786700029262902309,4886189058160,enp3s0,103523183331,79413365,0,2,0,103759650,640978,0,0,0
1786700030263752499,4887189909387,enp3s0,103523183331,79413365,0,2,0,103761324,640990,0,0,0
1786700031264555752,4888190710994,enp3s0,103523183331,79413365,0,2,0,103762938,641001,0,0,0
1786700032265374380,4889191529589,enp3s0,103523183331,79413365,0,2,0,103765164,641014,0,0,0
1786700033266166702,4890192322074,enp3s0,103523183331,79413365,0,2,0,103766704,641024,0,0,0
1786700034267007923,4891193163303,enp3s0,103523183331,79413365,0,2,0,103769476,641038,0,0,0
1786700035267824320,4892193980772,enp3s0,103523183433,79413366,0,2,0,103771164,641050,0,0,0
1786700036268661536,4893194817015,enp3s0,103523183433,79413366,0,2,0,103773450,641064,0,0,0
1786700037269539583,4894195695319,enp3s0,103523183433,79413366,0,2,0,103775124,641076,0,0,0
1786700038270453910,4895196609504,enp3s0,103523183433,79413366,0,2,0,103776798,641088,0,0,0
1786700039271290244,4896197445613,enp3s0,103523183433,79413366,0,2,0,103778412,641099,0,0,0
1786700040272128901,4897198284609,enp3s0,103523183433,79413366,0,2,0,103780638,641112,0,0,0
1786700041273063732,4898199220049,enp3s0,103523183433,79413366,0,2,0,103782178,641122,0,0,0
1786700042274085314,4899200240942,enp3s0,103523183433,79413366,0,2,0,103784950,641136,0,0,0
1786700043274956860,4900201112542,enp3s0,103523183433,79413366,0,2,0,103786490,641146,0,0,0
1786700044275832519,4901201988308,enp3s0,103523183493,79413367,0,3,0,103788702,641159,0,0,0
1786700045276717373,4902202872754,enp3s0,103523183493,79413367,0,3,0,103790302,641170,0,0,0
1786700046277559865,4903203715617,enp3s0,103523183493,79413367,0,3,0,103791902,641181,0,0,0
1786700047278481031,4904204638014,enp3s0,103523183493,79413367,0,3,0,103793442,641191,0,0,0
1786700048279500079,4905205655696,enp3s0,103523183493,79413367,0,3,0,103795594,641203,0,0,0
1786700049280362091,4906206517805,enp3s0,103523183493,79413367,0,3,0,103797134,641213,0,0,0
1786700050281209346,4907207364781,enp3s0,103523183574,79413368,0,3,0,103799906,641227,0,0,0
1786700051282047549,4908208203187,enp3s0,103523184742,79413375,0,3,0,103801446,641237,0,0,0
1786700052282871334,4909209026707,enp3s0,103523186006,79413383,0,3,0,103804112,641251,0,0,0
1786700053283662720,4910209818355,enp3s0,103523189999,79413404,0,3,0,103805652,641261,0,0,0
1786700054284485410,4911210640618,enp3s0,103523191551,79413416,0,3,0,103807192,641271,0,0,0
1786700055285285875,4912211441055,enp3s0,103523192936,79413428,0,3,0,103808578,641280,0,0,0
1786700056286060901,4913212216150,enp3s0,103523193388,79413433,0,3,0,103810730,641292,0,0,0
1786700057286897918,4914213053117,enp3s0,103523194124,79413440,0,3,0,103812270,641302,0,0,0
1786700058287676179,4915213831671,enp3s0,103523194656,79413446,0,3,0,103815102,641317,0,0,0
1786700059288476151,4916214631354,enp3s0,103523194776,79413448,0,3,0,103816642,641327,0,0,0
